91	32.8
325	165
350	177
370	188
100	37.8
122	50
95	35
50	10
100	38
77	25
80	27
425	220
33.7	18.7
22.7	12.6
40	5
95	35
40	5
80	27
103.5	39.7
59	15
75	38
89	23
302	150
375	180
75	24
56	13.3
75	24
91	33
60	15.6
86	30.0
2	1
158	+70
400	204
275	135
25	-3.9
65	18.3
57	13.9
52	11.1
65	18.3
48	8.9
73	22.8
48	8.9
9.1	5.1
23.8	13.2
482	250
2000	1093
100	37.8
100	37.8
44	6.7
31	-0.6
29	-1.7
26	-3.3
22	-5.6
28	-2.2
28	-2.2
33	0.6
35	1.7
37	2.8
44	6.7
64	18
+356	+180
83	28
82	28
84	29
83	29
83	28
82	28
82	28
62.5	34.7
2192	1200
3632	2000
320	160
350	160
149	65
230	110
309	154
390	199
500	260
108	42
144	62
199	93
261	127
320	160
379	193
450	232
554	290
129	54
180	82
230	110
280	138
331	166
379	193
435	224
500	260
56	13
88	31
120	49
32	0
86	30
140	60
194	90
375	190
19	-7
350	180
250	120
932	500
104	+40
400	200
46	8
130	55
34	1.1
31	-0.6
31	-0.6
34	1.1
32	0.0
30	-1.1
30	-1.1
31	-0.6
34	1.1
2	1
5.5	3
1	0.5
6.3	3.5
104	35
77	25
205	400
320	160
6	-14
36	2.2
41	5.0
33	0.6
31	-0.6
480	249
78.4	25.8
122	50
1333	723
1700	925
-10	-18
86	30
80	26.7
80	26.7
78	25.6
77	25.0
93	33.9
80	26.7
89	32
180	82
375	190
68	20
86	30
50	10.0
49	9.4
62	16.7
50	10.0
128.48	53.6
30	-1
9	5
43.7	24.3
13.4	7.5
111	44
50	10
66	18.9
40	4.4
60	15.5
60	15.5
60	15.5
40	4.4
30	1.1
60	15.5
25	1.1
82	28
140	60
-74	-58.9
425	220
59	15
59	15
59	15
59	15
59	15
59	15
59	15
59	15
59	15
59	15
59	15
45	7.2
31	-0.6
35	1.7
37	2.8
67	19.4
45	7.2
44	6.7
41	5.0
36	2.2
80	26.7
44	6.7
69	21
43	6
154	68
154	68
176	80
77	25
49	9.4
64	17.8
53	11.7
61	16.1
53	11.7
104	40
158	70
86	30
69.8	21
52	11.1
41	5.0
68	20.0
180	82
275	135
66	18.9
76	24.4
66	18.9
302	150
10	5.6
257	125
257	125
104	40
14	25
46	8
104	40
58	14.4
37	2.8
40	4.4
34	1.1
43	6.1
58	14.4
14	-10
250	121
350	175
425	220
70	21
95	35
1800	1000
79	26
350	180
230	110
52	11.1
51	10.6
52	11.1
62	16.7
52	11.1
129	54
56	13.3
54	12.2
58	14.4
56	13.3
1650	900
72	22
4	28
392	200
248	120
62	16.7
50	10.0
45	7.2
53	11.7
62	16.7
77	25
257	+125
50	10.0
38	3.3
45	7.2
52	11.1
50	10.0
47	8.3
62	16.7
50	10.0
275	135
320	160
46	8
61	16
73	23
86	30
302	150
350	180
95	35
79	26.1
69	20.6
79	26.1
350	175
75	24
1	-17.22
2100	1150
0.9	+0.59
56.7	13.7
2.3	1.3
0.5	0.3
5.5	3
90	32.2
69	20.6
69	20.6
90	32.2
-91	-68.3
27.9	15.5
28.3	15.7
572	300
30	14
63	17.2
39	3.9
58	14.4
60	15.6
53	11.7
56	13.3
55	12.8
40	4.4
63	17.2
59	15
100	37.8
17.9	10
34	18.9
80	26.6
158	70
58	14
77	25
47	8
33	1
450	232
40	4
76	24.4
76	24.4
900	482.2
350	180
100.4	38
65	4
350	180
10	-12
-14	-25
140	60
250	130
+167	+75
+167	+75
68	20
17.8	9.9
11.5	6.4
400	200
400	200
356	180
105	40.6
300	150
9941	5505
300	149
500	260
210	100
80	26.7
69	20.6
59	15.0
64	17.8
80	26.7
75	28
69	20.6
52	11.1
50	10
34	1.1
75	23.9
221	105
160	70
325	160
100	38
338	170
400	204
325	160
325	160
85	29.5
-112	-80
45	7.2
-22	-30
50	10
300	149
41.6	23.1
129.2	53.4
129.2	54.0
86	30
325	165
248	120
248	120
2460	1350
176	80
41	+5
56.12	+13.4
-334	-203
77	25
63	17.2
59	15.0
63	17.2
+350	+177
77	25
84	29
350	176
54	12
106	41
600	316
400	204
2200	1200
77	25
350	180
47	8.3
46	7.8
67	19.4
350	180
66.43	-19.13
41	5.0
46	7.8
55	12.8
41	5.0
72	22
44.6	7
158	70
52	11
221	105
420	216
34	1
34	1
36	2
39	4
45	7
48	9
54	12
52	11
50	10
45	7
39	4
36	2
76	24.4
64	17.8
350	180
65	18.3
1000	540
212	100
113	45
70	21
25	32
425	220
43	6
450	230
350	175
375	190
32	0
41	5
180	82
700	400
49	9.4
45	7.2
38	3.3
41	5.0
51	10.6
49	9.4
-260	-162
473	135
32	0
158	+70
100	37.8
78	25.6
79	26.1
68	20.0
100	37.8
20.6	11.5
475	245
64.5	18
284	140
140	60
25	13.9
160	70
410	210
1860	1015
64	18
73	23
74	23.3
73	22.8
84	28.9
74	23.3
68	20
98.6	37
500	260
81	27.2
102	38.9
81	27.2
5	-15
50	10
6	37
2	39
55	13
400	200
48	9
194	90
77	25.0
69	20.6
67	19.4
67	19
55	13
482	+250
-315	-112
375	190
375	190
62	17
48	9
69	20.6
51	10.6
69	20.6
91.0	32.8
482	250
350	180
92	33.3
75	23.9
210	100
150	67
250	120
140	60
250	120
930	500
122	50
79	26.1
66	18.9
69	20.6
79	26.1
81.1	27.3
36	20
76	24.4
101	38.3
+545	+285
79.7	26.5
0	5
-129	-89.4
500	260
53	11.7
65	18.3
53	11.7
61	16
50	10
400	200
23.8	13.2
59	15
200	93
97	36
129.2	54.0
46	7.8
73	22.8
130	54
79	26
92	33
83	28
350	160
45	7
51	10
44	7
325	163
59	15
482	250
-321	77
105	40.6
140	60
63	17.2
58	14.4
59	15.0
302	150
2642	1450
185	85
37	2.8
47	8.3
37	2.8
79	26
104	40
40	4
40	4
33.8	1
80	26.7
56	13.3
63	17.2
58	14.4
69.8	21
350	180
350	180
68	20.0
58	14.4
56	13.3
35	1.7
27	-2.8
26	-3.3
33	0.6
56	13.3
150	66
120	50
120	49
101.6	38.6
70	22
77	25
61	16
54	12
350	160
16	-9
300	150
90	32
0	-18
338	170
53	11.7
67	19.4
63	17.2
65	18.3
73	22.8
161	71.7
175	80
8.5	4.7
41	5
68	20
5.8	3.2
1.4	0.8
0.7	0.4
86	30
86	30
86	30
86	30
86	30
35	1.7
34	1.1
23	-5.0
24	-4.4
27	-2.8
39	3.9
35	1.7
350	180
428	220
53	11.7
46	7.8
46	7.8
42	5.6
45	7.2
46	7.8
53	11.7
248	125
495	257
84	29
53	11.7
74	23.3
71	21.7
49	9.4
450	230
190	87
80	26.7
84	28.9
80	26.7
52	11
61	16
145	63
0.9	0.5
12	-11
350	180
425	220
9	-13
99	37
428	220
1	1
46	7.8
78	25.6
46	7.8
110	3
120	200
350	177
355	180
70	21
90	32
56	13
75	24
63	17
84	29
108	42.2
3.6	2
14.8	8.2
7.8	4.3
1500	815
66	19
57	14
99	37.2
88	31.1
78	25.6
79	26.1
67	19.4
88	31.1
350	180
239	115
39	3.9
51	10.6
125	52
20	-7
84	29
60	15
400	200
350	180
350	195
47	8.3
68	20.0
47	8.3
400	204
165	74
350	180
95	35
500	260
61	16.1
61	16.1
72	22.22
65	18.3
51	10.6
70	20
99	37
149	65
55	12.8
69	20.6
63	17.2
75	23.9
55	12.8
41	5
36.2	20.1
66	19
72	22
90	32
72	22
68	20
49	9.4
205	96
86	30
175	79
86	30
42	5.8
56	13
75	23.9
47	8.3
51	10.6
55	12.8
49	9.4
49	9.4
75	23.9
68	20
210	100
71	21.7
82	27.8
159.8	71
4.8	-15.1
210	90
355	180
100.4	38
42	5.6
49	9.4
42	5.6
95	35
140	60
340	170
79	26.1
55	12.8
62	16.7
77	25
212	100
36	2.2
-58	-50
77	25
77	25
41	+5
180	82
76	24
76	24
350	176
61	16
68	20
31.8	17.6
32.6	18.1
86	30
500	260
350	180
46	7.8
69	20.6
320	160
47	8.3
61	16.1
47	8.3
120	49
180	82
48	9
-22	-30
-92	-69
-121	-85
105	40
-109	-78.3
300	148.9
-109	-78.3
15	26.1
86	30
86	30
340	170
350	180
350	180
85	29.4
53	11.7
55	12.8
85	29.4
71	21.7
71	21.7
400	204
50.0	10
11.9	-14.5
14.5	-9.7
50	10
32	0
450	232
375	190
113	46
51	10.6
58	14.4
51	10.6
100.4	38
99	37.2
102	38.9
101	38.3
104	40
58	14.4
43	6.1
40	4.4
42	5.6
49	9.4
58	14.4
360	180
425	220
480	280
2192	1200
145	63
36	20
285	140
58	14
482	250
86	30
82	27.8
67	19.4
82	27.8
63	17
51	10.6
46	7.8
76	24.4
51	10.6
65	18
200	93.3
122	50
41	5.0
50	10
50	10
70	21
400	204
350	180
350	180
43	6
350	180
230	110
285	140
76	24.4
66	18.9
67	19.4
67	19.4
69	20.6
76	24.4
355	180
68	+20
27	-3
130	54.5
100	38
140	60
145.4	63
-5	-15
600	320
390	200
54	12.2
51	10.6
53	11.7
73	22.8
54	12.2
50	10
80	27
80	27
78	26
77	25
74	23
76	24
76	24
300	149
21	-6
450	230
102	39
1600	871
68	20.0
33	0.6
33	0.6
68	20.0
85	29
102	38.9
90	32
140	60
140	60
350	180
45	7.2
57	13.9
68	20.0
45	7.2
121	49
300	149
-40	-40
22.5	12.5
21.6	12
350	180
72	0.5
350	180
350	175
68	20.0
27	15
122	50
131	55
52	11
80	27
150	66
43	6
-4	-20
46	8
46	8
74	23.3
51	10.6
74	23.3
86	30.0
46	7.8
86	30.0
420	220
93	33.9
93	33.9
79	26
350	180
86	30
28	-2
44	7
60	20
+500	+260
360	180
67	19.4
29	-1.7
43	6.1
67	19.4
56	13.3
47	8.3
56	13.3
400	200
65	18
375	190
104	40
175	79.4
300	150
104	45
63	17.2
356	180
77	25
46	8
46	8
46	8
400	200
350	175
113	45
79	26.1
63	17.2
180	82
55	13
70	21
6.7	3.7
21.1	11.7
120	48.9
425	220
350	175
72	22
80	26.7
83	28.3
88	31.1
80	26.7
7	-13.9
1	-17
17	-8.3
28	-2.2
22	-30
16	8.9
350	177
425	220
105	40
375	190
56	13.3
43	6.1
56	13.3
1	1
155	68
300	149
275	135
165	74
275	135
95	35
86	30
59	15
70	21
50	10.0
73	22.8
50	10.0
2000	1300
71	21.7
45	7.2
59	15.0
71	21.7
375	190
80.8	27.1
31	0
13	-11
113	45
34	1.1
32	0.0
47	8.3
34	1.1
39	3.9
58	14.4
39	3.9
52	11.1
47	8.3
46	7.8
44	6.7
40	4.4
42	5.6
47	8.3
45	7.2
46	7.8
62	16.7
52	11.1
46	7.8
55	12.8
46	7.8
64	18
109	42.7
29	-1.7
31	-0.6
31	-0.6
25	-3.9
26	-3.3
55	12.8
29	-1.7
34	1
36	2
36	2
38	3
44	7
45	7
46	8
325	160
11.5	6.4
14.2	7.9
0.7	0.4
114	45.6
114	45.6
400	200
38	3.3
65	18.3
86	30
977	525
135	57
50	10.0
49	9.4
57	13.9
50	10.0
52	11
40	22
350	180
190	88
11.8	6.5
375	200
39	4
60	16
93	33.9
82	27.8
93	33.9
108.1	42.3
90	32.2
57	13.9
27	-2.8
375	350
43	6.1
60	15.6
43	6.1
+176	+80
64	17.8
45	7.2
49	9.4
64	17.8
24.3	13.5
62	16.7
45	7.2
62	16.7
62	16.7
68	20.0
46	7.8
56	13.3
58	14.4
68	20.0
77	25
350	180
350	180
41	5.0
41	5.0
32	0.0
32	0.0
33	0.6
38	3.3
51	10.6
41	5.0
375	190
70	21
33.8	1
250	120
74	23.3
50	10.0
165	74
86	30
41	5
49	9.4
47	8.3
53	11.7
49	9.4
66	18.9
+140	+60
147	37
82	28
15.1	-9.4
2.7	1.5
53	11.7
68	20.0
53	11.7
375	190
1832	1000
1.8	1.0
375	190
300	150
95	35
59	15
83	29
40	4.4
61	16.1
212	100
350	177
350	180
350	180
68	20
50	10
41	5
50	10
400	200
-22	-30
500	175
77	25
55	12.8
63	17.2
-49	-45
59	15
135	57
400	200
221	105
300	150
53	11.7
70	21.1
53	11.7
45	7.2
350	175
0	-17.8
96	36
1382	750
194	90
800	427
90	32
90	32
148	65
52	57
593	312
51	10.6
63	17.2
51	10.6
212	100
60	15.5
113	45
375	190
3.6	3.7
104	40
350	177
104	40
10.6	5.9
400	200
70	21.1
54	12.2
48	8.9
56	13.3
67	19.4
49	9.4
50	10.0
44	6.7
42	5.6
44	6.7
43	6.1
47	8.3
107	42
218.8	103.8
375	190
375	190
54	12.2
55	12.8
50	10.0
73	22.8
350	180
350	175
+200	+93
82	27
34	1.1
28	-2.2
29	-1.7
30	-1.1
31	-0.6
48	8.9
34	1.1
95	35.0
55	13
61	16
50	10
72	22.2
72	22.2
93	33.9
130	54.4
360	180
250	120
45	7
100	38
35	2
250	120
45	7
100	38
35	2
47	8.3
98	36.7
81	27.2
82	27.8
83	28.3
80	26.7
78	25.6
82	27.8
98	36.7
400	200
375	190
140	60
77	25
280	135
2000	1093
71	21.7
400	200
400	200
360	180
53	11.7
56	13.3
46	7.8
60	15.6
52	11.1
67	19.4
53	11.7
350	175
250	125
375	175
73	22.8
73	22.8
79	26.1
73	22.8
400	200
400	200
113	5
390	200
50	10.0
74	23.3
977	525
79	26
230	110
230	110
230	110
230	110
77	25
58	14.4
54	12.2
58	14.4
55	12.8
61	16.1
66	18.9
71	21.7
58	14.4
85	29.4
68	20.0
70	21.1
69	20.6
72	22.2
71	21.7
71	21.7
71	21.7
69	20.6
85	29.4
86	30
77	25
47	+8
212	100
70	21
43	6
55	13
90	32
56	13.3
44	6.7
56	13.3
90	31.8
6.8	-14
250	121
-60	-51
185	85
2400	1300
2100	1200
3000	1650
82	28
0.2	0.1
325	160
350	180
54	12.2
56	13.3
75	23.9
78.8	26
47	8.3
56	13.3
340	170
257	125
347	175
55	12
95	35
50	28
104	40
390	200
21	-6
36	2
57	13.9
57	13.9
66	18.9
65	18.3
65	18.3
80	27
90	32
10	5
10	5
375	190
+140	+60
35	20
35	20
88	31.1
79.3	26.3
350	175
21.2	11.8
500	260
80	28
127	88
325	160
34	1
48	9
104	40
40	+4
+572	+300
180	82
47	8.3
67	19.4
47	8.3
340	170
325	170
365	+185
350	175
350	176
220	104
1600	889
-4	-20
302	150
60	15.6
44	6.7
45	7.2
60	15.6
40	4.4
39	3.9
16	-9
36	2
4	20
68	20
680	260
3.6	2
73	23
90	32
106	41
41	5
72	41
100.4	38
30	-1.1
23	-5
32	0.0
30	-1.1
29	-1.7
27	-2.8
31	-0.6
28	-2.2
36	2.2
51	10.6
32	0.0
203	95
200	93
18	10
11	6
365	180
147.2	64
385	197
110	44
375	190
134.6	57
350	180
205	96
72	22
350	175
160	70
77	25
425	218
96	35.6
71	21.7
96	35.6
40	4
156	69
325	160
58	14.4
41	5.0
0	-18
220	105
122	30
73	22.8
42	5.6
44	6.7
45	7.2
39	3.9
41	5.0
73	22.8
-350	-213
57	13.9
67	19.4
74	23.3
54	12.2
74	23.3
61	16
250	140
2501	1372
800	426.67
69	20.6
53	11.7
70	20
71	21.7
69	20.6
61	16.1
64	17.8
56	13.3
58	14.4
93	33.9
71	21.7
930	500
4.5	2.5
425	220
-22	-30
102	39
72	22
350	180
104	40
76	24.4
76	24.4
250	121
49	9.4
2900	1600
1300	700
530	276
64	18
140	60
50	10.0
53	11.7
58	14.4
58	14.4
51	10.6
53	11.7
61	16.1
50	10.0
1.4	0.8
17.3	9.6
302	150
300	150
104	40
0.8	0.4
46	8
59	15
32	0
48	8.9
28	-2.2
32	0.0
40	4.4
48	8.9
350	176
500	260
9	5
350	175
450	235
76	24.4
76	24.4
79	26.1
92	33.3
76	24.4
58	14.4
40	4.4
58	14.4
240	116
86	30
185	85
275	135
2000	1095
5	-15
23	-5
5	-15
14.3	8
275	140
86	30
72	22
932	500
1200	650
40	4.4
-65	-54
-65	-54
1.8	1
56.3	32
5	2.8
10.8	6
3.6	2
1.8	1
1.8	1
100	30
59	15
64.4	18
59	15
64	18
-22	-30
50	10
64	18
64	18
64	18
64	18
64	18
64	18
64	18
64	18
64	18
50	10
50	10
50	10
50	10
86	30
72	22
73	23
73	23
70	21
72	22
70	21
69	20
57	14
72	22
400	200
14	-10
86	30
71	21.7
64	17.8
63	17.2
63	17.2
63	17.2
64	17.8
71	21.7
400	200
400	200
350	180
350	175
50	10
108	42.2
75	23.9
108	42.2
79	26
52	11
86	30
82	28
79	26
257	125
48	9
45	7
66	19
104	40
400	204
482	250
446	230
165	74
27	-3
93	34
350	175
79	26.1
83	28.3
85	29.4
67	19.4
68	20.0
32	0
100	-47
46	8
77	25
185	85
77	25
75	23.9
78	25.6
90	32.2
75	23.9
122	50
77	25
43.2	6.2
350	170
194	90
104	40
257	125
32.9	18.3
28	15.5
350	180
0	-18
325	160
160	70
72	22
82	28
73	23
77	25
55	21
64	18
47	8.3
53	11.7
64	17.8
64	17.8
65	18.3
64	17.8
58	14.4
47	8.3
101	38.3
104	40
68	20
428	220
57	13.9
50	10.0
69	20.6
57	13.9
38	3.3
57	13.9
77	25
76	24.4
62	16.7
63	17.2
64	17.8
63	17.2
62	16.7
76	24.4
97	36
70	21
1650	900
68	20
7.5	4.2
350	180
400	200
53	11.7
46	7.8
53	11.7
32	0
75	24
-24	-31
375	190
70	21.1
35	1.7
35	1.7
39	3.9
37	2.8
85	29
60	16
100	40
96	35.6
41	5.0
49	9.4
41	5.0
257	85
42	5.6
71	21.7
42	5.6
50	10
180	-18
300	150
110	43
450	230
73.4	23
90	32
48	8.9
54	12.2
69	20.6
48	8.9
-292	-180
61	16.1
46	7.8
44	6.7
42	5.6
47	8.3
61	16.1
51.3	10.7
47.5	8.6
47.3	8.5
44.8	7.1
61	16.1
61	16.1
61	16.1
61	16.1
60	15.6
62	16.7
61	16.1
350	180
300	150
355	180
105	40
235	112
80	27
220	104
122	50
1500	816
1500	816
350	180
73	22.8
77	25.0
87	30.6
73	22.8
250	139
100	40
58	14.4
44	6.7
39	3.9
72	22.2
58	14.4
72	22
75	24
85	29
350	177
325	163
58	14.4
52	11.1
58	14.4
15	8
73.5	23.1
101	38.3
-387	-233
300	150
44	6.7
40	4.4
67	19.4
44	6.7
140	60
140	60
43	6
158	70
70	20
57	13.9
35	1.7
425	220
55	13
302	150
1.0	0.5
80	26.7
78	25.6
80	26.7
140	60
42.6	23.7
350	177
325	163
32	0
375	190
55	13
56	13.3
52	11.1
50	10.0
52	11.1
61	16.1
67	19.4
56	13.3
38	3.3
63	17
72	22
66	18.9
26	-3.3
37	2.8
42	5.6
66	18.9
113	45
52	11.1
51	10.6
70	21.1
52	11.1
64.4	18
120	40
67	19.4
44	6.7
48	8.9
-328	-196
103	41
81	27.2
72	22.2
71	21.7
71	21.7
102	39
100	37.4
61	16
82	27.8
100.4	38
36	2
67	19.4
47	8.3
44	6.7
43	6.1
47	8.3
45	7.2
38	3.3
55	12.8
67	19.4
104	40
225	105
180	82
140	60
9	5
12	-11
315	160
71	21.7
95	35
53.6	12
63	17.3
+140	+60
84	28.9
84	28.9
82	27.8
89	31.7
84	28.9
80	27
86	30
23	-5
68	20
400	205
95	35
149	65
599	315
39	4
55	13
42	5.6
58	14.4
185	85
80	27
76.1	24.5
89.6	32
59	15
32	0
0	-18
77	25
40	5
550	280
-94	-70
68	20.0
70	21.1
83	28.3
68	20.0
425	220
104	40
82	28
104	40
77	25
80	27
77	25
350	180
46.3	25.7
100	37.8
150	66
400	200
350	175
300	150
425	220
375	190
60	16
50	10
113	45
20	-7
120	50
70	21.1
70	21.1
73	23
81	27
40	4
320	160
450	232
+257	+125
77	25
113	45
126	52
113	45
108	42
77	25
33.4	18.5
86	30
45	7.4
+180	+83
+300	+150
20	-7
34	1
34	1
36	2
39	4
43	6
48	9
52	11
52	11
48	9
45	7
37	3
36	2
102	39.1
9	5
930	500
60	15.6
46	7.8
48	8.9
44	6.7
48	8.9
60	15.6
65	21
40	4
10	-12
75	24
50	10
73.4	23.0
68	20
325	160
77	25
50.0	10
40.8	1.8
40.6	4.8
32	0
80	26.7
80	27
71	22
80	27
54	12
41	5
60	15.6
27	-2.8
38	3.3
37	2.8
31	-0.6
29.6	16.4
11.3	6.3
122	50
440	230
440	230
32	0
23	-5
46	7.8
46	7.8
65	18.3
52	11.1
+43	+6
+122	-40
+39	+4
62	16.7
52	11.1
51	10.6
62	16.7
198	92.2
500	260
1020	550
18	10
79	26
73	23
63	17.2
33	0.6
63	17.2
10	-12
56	13.3
57	13.9
67	19.4
56	13.3
70	21
572	300
1600	870
37	2.6
70	21
81	27
350	180
600	316
62.1	16.7
140	60
95	35
350	175
90.9	32.7
59	15
45	7.2
40	4.4
57	13.9
45	7.2
65	18.3
65	18.3
66	18.9
80	26.7
65	18.3
72	22
90	32
350	177
77	25
50	10
68	20
57	13.9
57	13.9
51	10.6
77	25.0
57	13.9
500	250
600	315
450	232
77	25
140	60
70	21
700	371
46	8
500	260
135	57
160	71
58	14.4
46	7.8
58	14.4
73	22.8
71	21.7
73	22.8
73	22.8
75	23.9
85	29.4
73	22.8
122	50
325	170
9.2	5.1
400	200
400	200
300	+205
621	+250
59	15.0
57	13.9
58	14.4
60	15.6
65	18.3
67	19.4
64	17.8
71	21.7
59	15.0
350	180
32.0	0
105	40
320	160
80.2	26.8
70	21
375	190
150	40
347	175
46	8
68	20
83	67
95	35
39	4
81	27
248	+120
212	100
400	204
350	180
15	11
130	55
350	180
69	20.6
55	12.8
55	12.8
50	10.0
120	50
34	1.1
32	0.0
24	-4.4
33	0.6
50	10.0
500	260
392	200
320	160
3.6	2
56	13.3
71	21.7
56	13.3
63	+17
100.4	38
80	27
100.4	37.6
212	100
86.9	30.5
32	0
100.7	37.9
100	37.8
350	176
350	176
140	60
45	7
100	38
140	60
570	300
480	250
160	70
25	15
300	150
400	200
300	149
37	3
66	19
88	31.11
400	200
120	49
120	49
120	49
130	54
23	5
425	220
375	190
82	27.8
81	27.2
86	30.0
114.8	46
86	30
73	23
47	8.3
70	21.1
1500	820
149	83
184	84
1200	650
85	29.4
76.1	24.5
46	7.8
47	8.3
32.2	0.1
500	260
46	8
85	29.4
106	41.1
77	25.0
77	25.0
106	41.1
89	32
86	30
47.7	8.7
13.5	7.5
33.8	18.8
55	13
79	26
77	25
62	16.7
62	16.7
61	16.1
60	15.6
82	27.8
62	16.7
62	16.7
36	2.2
62	16.7
66	18.9
49	9.4
360	182
64	17.8
61	16.1
63	17.2
61	16.1
63	17.2
400	200
140	60
50	+10
-67	-55
30	-34.4
350	180
104	40
32	0
95	35
-6	-21
73	23
131	55
113	45
98	37
45.1	7.3
20.3	14
76	24.4
52	11.1
60	15.6
63	17.2
76	24.4
+450	+232
58	14.4
48	8.9
58	14.4
96.8	36
130	55
400	200
113	45
1600	870
842	450
86	30
284	140
45	7
15.7	8.7
50	10
53	11.7
37	2.8
53	11.7
1.60	0.89
140	60
350	175
23	-5
100	38
41	5
26	-3
71	22
50	10.0
1620	882
86	30
200	90
59	15
66	19
180	82
21.2	-6
32	0
102.2	39.0
45	7
320	160
55	13
52.16	11.2
73.4	23
500	260
375	190
90	32
72	22
36	2
68	20
95	35
80	26.7
400	200
400	200
400	205
350	175
240	120
425	220
100	38
59	15
104	40
21.7	12.1
82	28
84	28.9
66	18.9
67	19.4
68	20.0
65	18.3
68	20.0
36	2
75	24
80	27
2000	1093
73	22
68	20.0
50	10.0
-100	73
55	13
120	47
170	77
450	230
+105	+40
302	150
356	180
302	150
+340	+170
+400	+204
54	12
70	21
1.4	-17
203	95
52	11.1
32	0.0
34	1.1
31	-0.6
26	-3.3
23	-5.0
23	-5.0
27	-2.8
32	0.0
31	-0.6
52	11.1
350	180
10	-12
+80	+25
260	125
77	25
111.2	44
30	-1
69	20.6
40	4.4
49	9.4
69	20.6
80	27
115	45
5	-15
45	7
52	11
78	25.6
78	25.6
101	38.3
78	25.6
39	3.9
60	15.6
39	3.9
70	21.1
41	5.0
355	180
185	85
143	80
-36	-38
125	-24
111.6	44.2
107.4	41.9
46	7.8
58	14.4
61	16.1
53	11.7
46	7.8
300	150
42	5.6
59	15.0
425	220
62	16.7
54	12.2
47	8.3
52	11.1
62	16.7
620	327
90	32
51	10.6
28	-2.2
25	-3.9
21	-6.1
21	-6.1
30	-1.1
32	0.0
51	10.6
302	150
302	150
302	150
71	22
77	25.0
59	15.0
60	15.6
77	25.0
42	5.6
37	2.8
28	-2.2
27	-2.8
38	3.3
56	13.3
42	5.6
90	32
75	25
390	199
77	30
104	40
2102	1150
-14	-10
80	27
73	22.8
52	11.1
54	12.2
73	22.8
74	23.3
100	38
65	18
140	60
40	4
0	-18
140	60
86	30
28	-2
101	38.3
77	25.0
77	25.0
78	25.6
78	25.6
78	25.6
79	26.1
79	26.1
78	25.6
82	27.8
101	38.3
44	7
37	3
95	35
121	50
480	250
390	200
69	20.6
44	6.7
45	7.2
47	8.3
69	20.6
120	49
350	180
+185	85
200	180
64	18
100	38
176	80
68	20
20	-7
75	24
52	11.1
40	4.4
35	1.7
65	18.3
52	11.1
115	46
131	55
115	46
116	47
475	245
375	190
77	25
77	25
92	34
325	160
85	30
64	18
200	93
77	25.0
77	25.0
37	2.8
33	0.6
31	-0.6
31	-0.6
49	9.4
350	180
43	6.1
35	1.7
30	-1.1
36	2.2
38	3.3
48	8.9
43	6.1
360	180
63	17
325	160
1000	538
1725	941
500	260
900	482
1000	538
61	16.1
42	5.6
40	4.4
38	3.3
32	0.0
32	0.0
37	2.8
37	2.8
44	6.7
61	16.1
1300	750
2.5	1.4
167	75
187	86
140	60
71.6	25
80	26.7
69	20.6
72	22.2
70	21.1
69	20.6
68	20.0
80	26.7
46	7.8
53	11.7
46	7.8
76	25
75	24
76	24
74	24
74	23
63	17
66	19
80	27
+176	+80
350	180
170	77
0.3	0.2
86	30
86	30
350	180
72	22.2
55	12.8
63	17.2
72	22.2
200	93
134	57.8
101.3	38.5
102	38.9
400	200
74	23.3
72	22.2
77	25.0
79	26.1
74	23.3
74	23
30	-5
550	290
83	28.3
57	13.9
58	14.4
59	15.0
60	15.6
91	32.8
57	13.9
208	98
-22	30
80	26.7
82	27.8
97	36.1
80	26.7
441	227
73	23
44	6.7
56	13.3
44	6.7
+225	+107
+300	+149
100	38
375	190
400	200
50	10
350	160
48	9
77	25.0
46	7.8
58	14.4
77	25.0
50	10.0
3600	2000
600	300
49	9.4
49	9.4
52	11.1
51	10.6
350	180
45	7
100	38
350	177
+500	+260
-73	+260
500	+260
225	+107
79	26
73	23
77	25
76	25
78	26
79	26
79	26
149	65
210	99
66	23
56	15
56	15
45	8
360	180
0	0
100	38
40	4
59	15
68	20
375	190
74	23.3
65	18.3
74	23.3
135	57
248	120
30.8	17.1
320	160
375	190
-109.3	-78.5
77	25
300	150
98.6	37
100	38
46	7.8
54	12.2
46	7.8
176	80
165	73.8
52	11
51	10.6
67	19.4
51	10.6
59	15
70	21
89	32
89	32
133	56
108	42
29	-1.7
29	-1.7
27	-2.8
24	-4.4
24	-4.4
25	-3.9
32	0.0
42	5.6
29	-1.7
37	3
54	12
302	150
360	182
400	204
100	38
68	20.0
68	20.0
350	180
360	180
750	400
325	170
140	60
325	165
375	200
212	100
-22	-30
977	525
77	25
104	40
104	40
25	-4
100	38
860	460
900	480
1400	760
86	30
70	21
73	22.8
60	15.6
62	16.7
58	14.4
53	11.7
375	190
375	190
86	30
77	25
-150	-100
150	66
73	22.8
97	36.1
1.8	1
63	17.2
38	3.3
45	7.2
0	-18
70	21
69.8	21
104	40
2.7	1.5
0.9	0.5
140	60
60	15.6
35	1.7
42	5.6
42	5.6
60	15.6
77	25
68	20
48	9
66	19
-46	-43
58	14.4
44	6.7
47	8.3
58	14.4
46	7.8
46	7.8
105.6	40.9
95	35
9.8	5.4
90	32.2
90	32.2
60	15.6
38	3.3
35	1.7
29	-1.7
37	2.8
34	1.1
37	2.8
60	15.6
43	6.1
49	9.4
